topic,word_id,word,hint,sentence
japanese_jlpt_n1,to_settle_into_to_be_obta_2,納まる,おさまる — to settle into; to be obtained,書類はきちんと引き出しに納まりました。
japanese_jlpt_n1,to_settle_into_to_be_obta_2,納まる,おさまる — to settle into; to be obtained,長年の疑問がついに頭の中に納まりました。
japanese_jlpt_n1,to_settle_into_to_be_obta_2,納まる,おさまる — to settle into; to be obtained,この箱なら、すべての道具が綺麗に納まります。
japanese_jlpt_n1,to_settle_into_to_be_obta_2,納まる,おさまる — to settle into; to be obtained,ようやく彼の心に納得が納まったようです。
japanese_jlpt_n1,to_settle_into_to_be_obta_2,納まる,おさまる — to settle into; to be obtained,展示品は指定された場所にすべて納めてください。
japanese_jlpt_n1,to_settle_into_to_be_obta_2,納まる,おさまる — to settle into; to be obtained,彼女の才能は、この小さな町には納まりきれない。
japanese_jlpt_n1,to_settle_into_to_be_obta_2,納まる,おさまる — to settle into; to be obtained,事件は無事に解決し、関係者の間にも安堵が納まった。
japanese_jlpt_n1,to_settle_into_to_be_obta_2,納まる,おさまる — to settle into; to be obtained,この土地には、新しい家を建てるには十分な広さが納まる。
japanese_jlpt_n1,to_settle_into_to_be_obta_2,納まる,おさまる — to settle into; to be obtained,彼女の歌声は、静かな夜の空気によく納まった。
japanese_jlpt_n1,to_settle_into_to_be_obta_2,納まる,おさまる — to settle into; to be obtained,依頼された品物は、期日までに無事納めることができました。
japanese_jlpt_n1,to_be_at_peace_to_calm_down,治まる,"おさまる — to be at peace, to calm down",熱がようやく治まった。
japanese_jlpt_n1,to_be_at_peace_to_calm_down,治まる,"おさまる — to be at peace, to calm down",怒りが治まるまで一人にしてほしい。
japanese_jlpt_n1,to_be_at_peace_to_calm_down,治まる,"おさまる — to be at peace, to calm down",嵐が治まり、空は晴れてきた。
japanese_jlpt_n1,to_be_at_peace_to_calm_down,治まる,"おさまる — to be at peace, to calm down",痛みが少し治まったので、歩けるようになった。
japanese_jlpt_n1,to_be_at_peace_to_calm_down,治まる,"おさまる — to be at peace, to calm down",騒ぎが治まり、教会には静けさが戻った。
japanese_jlpt_n1,to_be_at_peace_to_calm_down,治まる,"おさまる — to be at peace, to calm down",心配事が治まり、ぐっすり眠れた。
japanese_jlpt_n1,to_be_at_peace_to_calm_down,治まる,"おさまる — to be at peace, to calm down",炎症が治まるのを待ってから手術します。
japanese_jlpt_n1,to_be_at_peace_to_calm_down,治まる,"おさまる — to be at peace, to calm down",混乱が治まり、会議は再開された。
japanese_jlpt_n1,to_be_at_peace_to_calm_down,治まる,"おさまる — to be at peace, to calm down",彼の悪評も時が経つにつれて治まった。
japanese_jlpt_n1,to_be_at_peace_to_calm_down,治まる,"おさまる — to be at peace, to calm down",緊張が治まり、皆リラックスした表情になった。
japanese_jlpt_n1,giving_birth,お産,おさん — (giving) birth,母は無事にお産を終えた。
japanese_jlpt_n1,giving_birth,お産,おさん — (giving) birth,お産が近づき、母親はそわそわしていた。
japanese_jlpt_n1,giving_birth,お産,おさん — (giving) birth,新しい命のお産は、奇跡のようだ。
japanese_jlpt_n1,giving_birth,お産,おさん — (giving) birth,彼女はお産のために里帰りした。
japanese_jlpt_n1,giving_birth,お産,おさん — (giving) birth,お産のことについて、助産師から説明を受けた。
japanese_jlpt_n1,giving_birth,お産,おさん — (giving) birth,お産は女性の体にとって大きな負担となる。
japanese_jlpt_n1,giving_birth,お産,おさん — (giving) birth,陣痛が始まり、お産が始まった。
japanese_jlpt_n1,giving_birth,お産,おさん — (giving) birth,記録には、お産の日時が記されている。
japanese_jlpt_n1,giving_birth,お産,おさん — (giving) birth,お産を経験した友人から、励ましの言葉をもらった。
japanese_jlpt_n1,giving_birth,お産,おさん — (giving) birth,無事にお産ができるよう、神様にお祈りした。
japanese_jlpt_n1,to_have_one_s_own_way,押し切る,おしきる — to have one's own way,彼は反対意見を押し切って、自分の計画を進めた。
japanese_jlpt_n1,to_have_one_s_own_way,押し切る,おしきる — to have one's own way,議論の末、彼女はついに皆の意見を押し切った。
japanese_jlpt_n1,to_have_one_s_own_way,押し切る,おしきる — to have one's own way,上司に説得されて、彼は当初の考えを押し切ることにした。
japanese_jlpt_n1,to_have_one_s_own_way,押し切る,おしきる — to have one's own way,どんな困難にも、彼は諦めずに目標を押し切った。
japanese_jlpt_n1,to_have_one_s_own_way,押し切る,おしきる — to have one's own way,少数派の意見だったが、彼はそれを押し切って主張を続けた。
japanese_jlpt_n1,to_have_one_s_own_way,押し切る,おしきる — to have one's own way,賛成者が少なかったが、会議ではその提案が押し切られた。
japanese_jlpt_n1,to_have_one_s_own_way,押し切る,おしきる — to have one's own way,強い意志で、彼女は周囲の反対を押し切って留学した。
japanese_jlpt_n1,to_have_one_s_own_way,押し切る,おしきる — to have one's own way,最終的には、社長の鶴の一声でその方針が押し切られた。
japanese_jlpt_n1,to_have_one_s_own_way,押し切る,おしきる — to have one's own way,彼は自分の理想を押し切って、新しい事業を立ち上げた。
japanese_jlpt_n1,to_have_one_s_own_way,押し切る,おしきる — to have one's own way,彼女は優柔不断だったが、この件に関しては自分の意見を押し切った。
japanese_jlpt_n1,to_push_into_to_crowd_into,押し込む,"おしこむ — to push into, to crowd into",荷物をスーツケースに無理やり押し込む。
japanese_jlpt_n1,to_push_into_to_crowd_into,押し込む,"おしこむ — to push into, to crowd into",満員電車で乗客が車両に押し込まれた。
japanese_jlpt_n1,to_push_into_to_crowd_into,押し込む,"おしこむ — to push into, to crowd into",彼は秘密を胸に押し込もうとした。
japanese_jlpt_n1,to_push_into_to_crowd_into,押し込む,"おしこむ — to push into, to crowd into",鍵をドアの穴に慎重に押し込む。
japanese_jlpt_n1,to_push_into_to_crowd_into,押し込む,"おしこむ — to push into, to crowd into",子供たちは狭い部屋にぎゅうぎゅうに押し込まれた。
japanese_jlpt_n1,to_push_into_to_crowd_into,押し込む,"おしこむ — to push into, to crowd into",彼は感情を抑えきれず、涙を押し込もうとした。
japanese_jlpt_n1,to_push_into_to_crowd_into,押し込む,"おしこむ — to push into, to crowd into",ゴミ袋をゴミ箱に力いっぱい押し込んだ。
japanese_jlpt_n1,to_push_into_to_crowd_into,押し込む,"おしこむ — to push into, to crowd into",彼女は箱の中に服をぐちゃぐちゃに押し込んだ。
japanese_jlpt_n1,to_push_into_to_crowd_into,押し込む,"おしこむ — to push into, to crowd into",選手たちはゴールラインにボールを押し込もうとした。
japanese_jlpt_n1,to_push_into_to_crowd_into,押し込む,"おしこむ — to push into, to crowd into",彼は言葉を失い、言いたいことを喉に押し込めた。
japanese_jlpt_n1,to_be_frugal_to_value_to_re,惜しむ,"おしむ — to be frugal, to value, to regret",彼は才能がありすぎるのを惜しんだ。
japanese_jlpt_n1,to_be_frugal_to_value_to_re,惜しむ,"おしむ — to be frugal, to value, to regret",彼女は別れを惜しんだ。
japanese_jlpt_n1,to_be_frugal_to_value_to_re,惜しむ,"おしむ — to be frugal, to value, to regret",昔の良き時代を惜しむ声は多い。
japanese_jlpt_n1,to_be_frugal_to_value_to_re,惜しむ,"おしむ — to be frugal, to value, to regret",時間を惜しまずに勉強する。
japanese_jlpt_n1,to_be_frugal_to_value_to_re,惜しむ,"おしむ — to be frugal, to value, to regret",彼の功績は決して惜しまれるべきではない。
japanese_jlpt_n1,to_be_frugal_to_value_to_re,惜しむ,"おしむ — to be frugal, to value, to regret",最後のチャンスを惜しむな。
japanese_jlpt_n1,to_be_frugal_to_value_to_re,惜しむ,"おしむ — to be frugal, to value, to regret",経験はいくら積んでも惜しくない。
japanese_jlpt_n1,to_be_frugal_to_value_to_re,惜しむ,"おしむ — to be frugal, to value, to regret",彼は親友の死を深く惜しんだ。
japanese_jlpt_n1,to_be_frugal_to_value_to_re,惜しむ,"おしむ — to be frugal, to value, to regret",その絵は貴重なので、誰もが惜しんで眺めている。
japanese_jlpt_n1,to_be_frugal_to_value_to_re,惜しむ,"おしむ — to be frugal, to value, to regret",失敗を惜しむより、次に活かすことが大切だ。
japanese_jlpt_n1,to_push_aside_to_advance_on,押し寄せる,"おしよせる — to push aside, to advance on",怒りの感情が彼に押し寄せた。
japanese_jlpt_n1,to_push_aside_to_advance_on,押し寄せる,"おしよせる — to push aside, to advance on",新しい波が海岸に押し寄せる。
japanese_jlpt_n1,to_push_aside_to_advance_on,押し寄せる,"おしよせる — to push aside, to advance on",観客の歓声がステージに押し寄せた。
japanese_jlpt_n1,to_push_aside_to_advance_on,押し寄せる,"おしよせる — to push aside, to advance on",敵軍が城壁に押し寄せてきた。
japanese_jlpt_n1,to_push_aside_to_advance_on,押し寄せる,"おしよせる — to push aside, to advance on",眠気が私にゆっくりと押し寄せてきた。
japanese_jlpt_n1,to_push_aside_to_advance_on,押し寄せる,"おしよせる — to push aside, to advance on",過去の思い出が洪水のように押し寄せてきた。
japanese_jlpt_n1,to_push_aside_to_advance_on,押し寄せる,"おしよせる — to push aside, to advance on",経済的な困難が国中に押し寄せた。
japanese_jlpt_n1,to_push_aside_to_advance_on,押し寄せる,"おしよせる — to push aside, to advance on",彼の言葉は、まるで嵐のように私の心に押し寄せた。
japanese_jlpt_n1,to_push_aside_to_advance_on,押し寄せる,"おしよせる — to push aside, to advance on",感謝の気持ちが参加者全員に押し寄せた。
japanese_jlpt_n1,to_push_aside_to_advance_on,押し寄せる,"おしよせる — to push aside, to advance on",忙しい日々が次々と押し寄せてくる。
japanese_jlpt_n1,male_animal,雄,おす — male (animal),そのライオンのオスはとても大きかった。
japanese_jlpt_n1,male_animal,雄,おす — male (animal),オスの猫は縄張り争いをすることが多い。
japanese_jlpt_n1,male_animal,雄,おす — male (animal),この犬のオスは人懐っこい性格だ。
japanese_jlpt_n1,male_animal,雄,おす — male (animal),オスの象はメスより牙が大きい。
japanese_jlpt_n1,male_animal,雄,おす — male (animal),オスのクジラは歌を歌ってメスを呼ぶ。
japanese_jlpt_n1,male_animal,雄,おす — male (animal),オスの猿の群れにはリーダーがいる。
japanese_jlpt_n1,male_animal,雄,おす — male (animal),オスの鳥は美しい鳴き声でメスを魅了する。
japanese_jlpt_n1,male_animal,雄,おす — male (animal),オスのパンダは竹を食べるのが好きだ。
japanese_jlpt_n1,male_animal,雄,おす — male (animal),オスの馬は力強く、走るのが速い。
japanese_jlpt_n1,male_animal,雄,おす — male (animal),オスのイルカは群れで協力して魚を捕まえる。
japanese_jlpt_n1,flattery_compliment,御世辞,"おせじ — flattery, compliment",彼女の美しいドレスを褒めたら、御世辞だと思ったようだ。
japanese_jlpt_n1,flattery_compliment,御世辞,"おせじ — flattery, compliment",上司への御世辞は、時には仕事を進める上で有効だ。
japanese_jlpt_n1,flattery_compliment,御世辞,"おせじ — flattery, compliment",彼の御世辞に惑わされず、実力を見極めることが大切だ。
japanese_jlpt_n1,flattery_compliment,御世辞,"おせじ — flattery, compliment",友達の新しい髪型について、素直な感想を伝えたかっただけなのに、御世辞と受け取られた。
japanese_jlpt_n1,flattery_compliment,御世辞,"おせじ — flattery, compliment",どんなに良い御世辞でも、心にもない言葉は相手に伝わる。
japanese_jlpt_n1,flattery_compliment,御世辞,"おせじ — flattery, compliment",彼のユーモアセンスは、御世辞ではなく本心から褒められている。
japanese_jlpt_n1,flattery_compliment,御世辞,"おせじ — flattery, compliment",彼女の料理の腕前は、御世辞抜きで本当に素晴らしい。
japanese_jlpt_n1,flattery_compliment,御世辞,"おせじ — flattery, compliment",politician は、しばしば有権者への御世辞を言う。
japanese_jlpt_n1,flattery_compliment,御世辞,"おせじ — flattery, compliment",あまりにも巧みな御世辞に、思わずうっとりしてしまった。
japanese_jlpt_n1,flattery_compliment,御世辞,"おせじ — flattery, compliment",彼女は御世辞を言わない正直な性格なので、信頼できる。
japanese_jlpt_n1,to_attack,襲う,おそう — to attack,突然、野良犬が子供を襲った。
japanese_jlpt_n1,to_attack,襲う,おそう — to attack,犯人は暗闇に潜んで、通行人を襲った。
japanese_jlpt_n1,to_attack,襲う,おそう — to attack,竜巻が町を襲い、壊滅的な被害をもたらした。
japanese_jlpt_n1,to_attack,襲う,おそう — to attack,突然の猛暑が人々を襲い、熱中症になる人が続出した。
japanese_jlpt_n1,to_attack,襲う,おそう — to attack,嵐が船を襲い、乗組員たちは必死で耐えた。
japanese_jlpt_n1,to_attack,襲う,おそう — to attack,飢饉が国を襲い、多くの人々が苦しんだ。
japanese_jlpt_n1,to_attack,襲う,おそう — to attack,悪夢が彼を襲い、夜中に飛び起きた。
japanese_jlpt_n1,to_attack,襲う,おそう — to attack,孤独感が彼女を襲い、涙が止まらなかった。
japanese_jlpt_n1,to_attack,襲う,おそう — to attack,激しい眠気が私を襲い、会議中にうとうとしてしまった。
japanese_jlpt_n1,to_attack,襲う,おそう — to attack,疑念が彼の心を襲い、平静ではいられなかった。
japanese_jlpt_n1,at_the_latest,遅くとも,おそくとも — at the latest,明日遅くとも正午までには連絡します。
japanese_jlpt_n1,at_the_latest,遅くとも,おそくとも — at the latest,その荷物は遅くとも週末までには届くはずです。
japanese_jlpt_n1,at_the_latest,遅くとも,おそくとも — at the latest,返信は遅くとも月曜日にお願いします。
japanese_jlpt_n1,at_the_latest,遅くとも,おそくとも — at the latest,締め切りは遅くとも来週の金曜日です。
japanese_jlpt_n1,at_the_latest,遅くとも,おそくとも — at the latest,遅くとも午後3時には会議を始める予定です。
japanese_jlpt_n1,at_the_latest,遅くとも,おそくとも — at the latest,彼らは遅くとも夕食の時間には到着するでしょう。
japanese_jlpt_n1,at_the_latest,遅くとも,おそくとも — at the latest,遅くとも今月中にこのプロジェクトを完了させたい。
japanese_jlpt_n1,at_the_latest,遅くとも,おそくとも — at the latest,遅くとも明日の朝には、その結果をお伝えできます。
japanese_jlpt_n1,at_the_latest,遅くとも,おそくとも — at the latest,予約の確認は遅くとも2日前までにお願いします。
japanese_jlpt_n1,at_the_latest,遅くとも,おそくとも — at the latest,遅くとも20時までには家を出ないと遅刻します。
japanese_jlpt_n1,fear_horror,恐れ,"おそれ — fear, horror",彼は暗闇を恐れている。
japanese_jlpt_n1,fear_horror,恐れ,"おそれ — fear, horror",事故の恐れがあるため、安全運転を心がけよう。
japanese_jlpt_n1,fear_horror,恐れ,"おそれ — fear, horror",その噂を聞いて、皆に恐れられた。
japanese_jlpt_n1,fear_horror,恐れ,"おそれ — fear, horror",失敗する恐れがあるので、慎重に進めるべきだ。
japanese_jlpt_n1,fear_horror,恐れ,"おそれ — fear, horror",彼女は将来への漠然とした恐れを抱いていた。
japanese_jlpt_n1,fear_horror,恐れ,"おそれ — fear, horror",権力者への恐れから、誰も反対意見を言えなかった。
japanese_jlpt_n1,fear_horror,恐れ,"おそれ — fear, horror",災害の恐れがある地域からの避難が始まった。
japanese_jlpt_n1,fear_horror,恐れ,"おそれ — fear, horror",彼の冷たい視線に、私は恐れを感じた。
japanese_jlpt_n1,fear_horror,恐れ,"おそれ — fear, horror",都会の喧騒は、彼に一種の恐れを抱かせた。
japanese_jlpt_n1,fear_horror,恐れ,"おそれ — fear, horror",この薬には副作用の恐れがあります。
japanese_jlpt_n1,to_be_filled_with_awe_to_fe,恐れ入る,"おそれいる — to be filled with awe, to feel small",このような素晴らしい贈り物に、恐れ入ります。
japanese_jlpt_n1,to_be_filled_with_awe_to_fe,恐れ入る,"おそれいる — to be filled with awe, to feel small",先輩のご活躍には、いつも恐れ入っています。
japanese_jlpt_n1,to_be_filled_with_awe_to_fe,恐れ入る,"おそれいる — to be filled with awe, to feel small",お忙しいところ、わざわざお越しいただき恐れ入ります。
japanese_jlpt_n1,to_be_filled_with_awe_to_fe,恐れ入る,"おそれいる — to be filled with awe, to feel small",彼の知識の深さには、本当に恐れ入ってしまいます。
japanese_jlpt_n1,to_be_filled_with_awe_to_fe,恐れ入る,"おそれいる — to be filled with awe, to feel small",ご親切にしていただき、恐れ入るばかりです。
japanese_jlpt_n1,to_be_filled_with_awe_to_fe,恐れ入る,"おそれいる — to be filled with awe, to feel small",このような状況では、どうしていいか恐れ入るばかりだ。
japanese_jlpt_n1,to_be_filled_with_awe_to_fe,恐れ入る,"おそれいる — to be filled with awe, to feel small",彼女の才能には、ただただ恐れ入るばかりでした。
japanese_jlpt_n1,to_be_filled_with_awe_to_fe,恐れ入る,"おそれいる — to be filled with awe, to feel small",先生の教えのおかげで、ここまで来られました。恐れ入ります。
japanese_jlpt_n1,to_be_filled_with_awe_to_fe,恐れ入る,"おそれいる — to be filled with awe, to feel small",助けていただいて、恐れ入ります。
japanese_jlpt_n1,to_be_filled_with_awe_to_fe,恐れ入る,"おそれいる — to be filled with awe, to feel small",彼の度胸には、恐れ入ります。
japanese_jlpt_n1,to_flatter,おだてる,おだてる — to flatter,彼は皆がおだてるのが好きだ。
japanese_jlpt_n1,to_flatter,おだてる,おだてる — to flatter,彼女は褒められるとおだてられて調子に乗るタイプだ。
japanese_jlpt_n1,to_flatter,おだてる,おだてる — to flatter,politicianは有権者をおだてるのがうまい。
japanese_jlpt_n1,to_flatter,おだてる,おだてる — to flatter,子供をすぐおだてるのは良くない。
japanese_jlpt_n1,to_flatter,おだてる,おだてる — to flatter,彼はいつも誰かにおだてられて、自分の能力を過大評価している。
japanese_jlpt_n1,to_flatter,おだてる,おだてる — to flatter,褒め言葉でおだてられて、彼はどんどん自信をつけていった。
japanese_jlpt_n1,to_flatter,おだてる,おだてる — to flatter,営業マンは客をおだてて、契約を取ろうとする。
japanese_jlpt_n1,to_flatter,おだてる,おだてる — to flatter,彼女の得意なのは、相手をおだてて本音を引き出すことだ。
japanese_jlpt_n1,to_flatter,おだてる,おだてる — to flatter,先生は生徒のやる気をおだてるのが得意だ。
japanese_jlpt_n1,to_flatter,おだてる,おだてる — to flatter,あまりおだてすぎると、かえって反発されることもある。
japanese_jlpt_n1,to_get_depressed,落ち込む,おちこむ — to get depressed,試験に落ちて、とても落ち込んでいる。
japanese_jlpt_n1,to_get_depressed,落ち込む,おちこむ — to get depressed,友達にひどいことを言われて、しばらく落ち込んでいた。
japanese_jlpt_n1,to_get_depressed,落ち込む,おちこむ — to get depressed,失敗しても、すぐに立ち直るように心がけているけど、やっぱり少し落ち込む。
japanese_jlpt_n1,to_get_depressed,落ち込む,おちこむ — to get depressed,最近、仕事でうまくいかないことが多くて、気分が落ち込んでいる。
japanese_jlpt_n1,to_get_depressed,落ち込む,おちこむ — to get depressed,彼の態度のせいで、彼女はひどく落ち込んでいるようだ。
japanese_jlpt_n1,to_get_depressed,落ち込む,おちこむ — to get depressed,悲しいニュースを聞くと、どうしても気持ちが落ち込んでしまう。
japanese_jlpt_n1,to_get_depressed,落ち込む,おちこむ — to get depressed,雨が降ると、なぜか気分が落ち込んでしまうことがある。
japanese_jlpt_n1,to_get_depressed,落ち込む,おちこむ — to get depressed,期待していたのに、結果が残念で落ち込んでいる。
japanese_jlpt_n1,to_get_depressed,落ち込む,おちこむ — to get depressed,落ち込んでいる時は、好きな音楽を聴くようにしている。
japanese_jlpt_n1,to_get_depressed,落ち込む,おちこむ — to get depressed,彼女の元気がないので、何かあったのかと心配したが、ただ少し落ち込んでいるだけだった。
japanese_jlpt_n1,calm_composure,落ち着き,"おちつき — calm, composure",彼女はどんな時でも落ち着きを失わない。
japanese_jlpt_n1,calm_composure,落ち着き,"おちつき — calm, composure",試験の前でも、彼はいつも落ち着き払っている。
japanese_jlpt_n1,calm_composure,落ち着き,"おちつき — calm, composure",緊急時でも、リーダーには落ち着きが求められる。
japanese_jlpt_n1,calm_composure,落ち着き,"おちつき — calm, composure",子供の騒ぎ声に、母親は落ち着きを取り戻した。
japanese_jlpt_n1,calm_composure,落ち着き,"おちつき — calm, composure",彼の落ち着きのない様子を見て、心配になった。
japanese_jlpt_n1,calm_composure,落ち着き,"おちつき — calm, composure",突然の出来事に、私たちは一瞬落ち着きを失った。
japanese_jlpt_n1,calm_composure,落ち着き,"おちつき — calm, composure",瞑想は心を落ち着かせるのに役立つ。
japanese_jlpt_n1,calm_composure,落ち着き,"おちつき — calm, composure",彼女の穏やかな話し方は、聞く人に落ち着きを与える。
japanese_jlpt_n1,calm_composure,落ち着き,"おちつき — calm, composure",彼は新しい環境にすぐに落ち着きを見つけた。
japanese_jlpt_n1,calm_composure,落ち着き,"おちつき — calm, composure",騒がしい場所でも、彼は自分の世界に落ち着いていた。
japanese_jlpt_n1,fallen_leaves,落葉,おちば — fallen leaves,秋になると、公園の地面は落葉で覆われる。
japanese_jlpt_n1,fallen_leaves,落葉,おちば — fallen leaves,子供たちは落葉を集めて、絵を描くのに使った。
japanese_jlpt_n1,fallen_leaves,落葉,おちば — fallen leaves,風が吹いて、たくさんの落葉が舞い上がった。
japanese_jlpt_n1,fallen_leaves,落葉,おちば — fallen leaves,落葉を踏むと、カサカサという音がする。
japanese_jlpt_n1,fallen_leaves,落葉,おちば — fallen leaves,庭の掃除をしなければ、落葉が積もってしまう。
japanese_jlpt_n1,fallen_leaves,落葉,おちば — fallen leaves,紅葉した木から落ちる落葉は美しい。
japanese_jlpt_n1,fallen_leaves,落葉,おちば — fallen leaves,落葉樹の葉は、冬になる前に全て落ちる。
japanese_jlpt_n1,fallen_leaves,落葉,おちば — fallen leaves,落葉を集めて堆肥にすると、庭の土が豊かになる。
japanese_jlpt_n1,fallen_leaves,落葉,おちば — fallen leaves,落葉の絨毯の上を散歩するのは気持ちがいい。
japanese_jlpt_n1,fallen_leaves,落葉,おちば — fallen leaves,燃える落葉の匂いは、秋の訪れを感じさせる。
japanese_jlpt_n1,2nd_in_rank,乙,おつ — 2nd in rank,成績は一番じゃなかったけど、二番（乙）で合格できたから満足だ。
japanese_jlpt_n1,2nd_in_rank,乙,おつ — 2nd in rank,彼はいつも二番手（乙）に甘んじているが、それが彼のスタイルだ。
japanese_jlpt_n1,2nd_in_rank,乙,おつ — 2nd in rank,このコンテストでは、優勝こそ逃したものの、準優勝（乙）という結果に納得している。
japanese_jlpt_n1,2nd_in_rank,乙,おつ — 2nd in rank,彼女はいつも一歩遅れて（乙）到着するが、憎めないキャラクターだ。
japanese_jlpt_n1,2nd_in_rank,乙,おつ — 2nd in rank,兄が一番（甲）なら、弟は二番（乙）という関係性は昔からよくある。
japanese_jlpt_n1,2nd_in_rank,乙,おつ — 2nd in rank,このプロジェクトのリーダーは彼が務めるが、副リーダー（乙）は私に任された。
japanese_jlpt_n1,2nd_in_rank,乙,おつ — 2nd in rank,彼の発言はいつも的を射ているが、決定権は先輩（乙）にある。
japanese_jlpt_n1,2nd_in_rank,乙,おつ — 2nd in rank,チャンピオン（甲）には及ばなかったが、二位（乙）になっただけでも素晴らしい。
japanese_jlpt_n1,2nd_in_rank,乙,おつ — 2nd in rank,彼は自分の才能を認められたが、まだ一番（甲）にはなれないと謙遜していた。
japanese_jlpt_n1,2nd_in_rank,乙,おつ — 2nd in rank,その店はいつも混んでいるが、本店（甲）の次に支店（乙）も人気がある。
japanese_jlpt_n1,errand,お使い,おつかい — errand,弟に牛乳を買いにお使いを頼みました。
japanese_jlpt_n1,errand,お使い,おつかい — errand,ちょっとそこまでお使いに行ってきます。
japanese_jlpt_n1,errand,お使い,おつかい — errand,忙しいので、子供にお使いを頼むのは難しいです。
japanese_jlpt_n1,errand,お使い,おつかい — errand,お使いの帰りに、友達に会いました。
japanese_jlpt_n1,errand,お使い,おつかい — errand,母がお使いを頼むとき、いつもお駄賃をくれます。
japanese_jlpt_n1,errand,お使い,おつかい — errand,この荷物、明日までにお使いで届けられますか？
japanese_jlpt_n1,errand,お使い,おつかい — errand,お使いの途中、道に迷ってしまいました。
japanese_jlpt_n1,errand,お使い,おつかい — errand,妹はよく私にお使いを頼んで、自分は遊びに行きます。
japanese_jlpt_n1,errand,お使い,おつかい — errand,お使いの頼みごと、快く引き受けました。
japanese_jlpt_n1,errand,お使い,おつかい — errand,お母さんの代わりに、お使いを済ませてきました。
japanese_jlpt_n1,frightening_scary,おっかない,"おっかない — frightening, scary",夜の森はとてもおっかない。
japanese_jlpt_n1,frightening_scary,おっかない,"おっかない — frightening, scary",彼は怒るとすごくおっかない顔をする。
japanese_jlpt_n1,frightening_scary,おっかない,"おっかない — frightening, scary",初めての海外旅行で、言葉が通じなくておっかない思いをした。
japanese_jlpt_n1,frightening_scary,おっかない,"おっかない — frightening, scary",その映画は子供にはおっかないかもしれない。
japanese_jlpt_n1,frightening_scary,おっかない,"おっかない — frightening, scary",急に大きな音がしたので、一瞬おっかないと感じた。
japanese_jlpt_n1,frightening_scary,おっかない,"おっかない — frightening, scary",崖から落ちる夢を見て、目が覚めてもおっかない気分だった。
japanese_jlpt_n1,frightening_scary,おっかない,"おっかない — frightening, scary",彼は無口で近寄りがたい、どこかおっかない雰囲気がある。
japanese_jlpt_n1,frightening_scary,おっかない,"おっかない — frightening, scary",彼女の鋭い視線は、まるで獲物を狙う猫のようで、少しおっかない。
japanese_jlpt_n1,frightening_scary,おっかない,"おっかない — frightening, scary",慣れない場所での一人歩きは、不安で時々おっかない。
japanese_jlpt_n1,frightening_scary,おっかない,"おっかない — frightening, scary",事故現場は惨状で、見ているのがおっかないほどだった。
japanese_jlpt_n1,given_in_given_up_hope,お手上げ,"おてあげ — given in, given up hope",その数学の問題は難しすぎて、私にはお手上げだった。
japanese_jlpt_n1,given_in_given_up_hope,お手上げ,"おてあげ — given in, given up hope",彼は遅刻の言い訳ばかりで、もうお手上げ状態だ。
japanese_jlpt_n1,given_in_given_up_hope,お手上げ,"おてあげ — given in, given up hope",故障した機械を直そうとしたが、専門家でもお手上げだったらしい。
japanese_jlpt_n1,given_in_given_up_hope,お手上げ,"おてあげ — given in, given up hope",子供のわがままには、母親もついに teething ring （お手上げ）になった。
japanese_jlpt_n1,given_in_given_up_hope,お手上げ,"おてあげ — given in, given up hope",どんなに説得しても聞かないので、彼にはお手上げだ。
japanese_jlpt_n1,given_in_given_up_hope,お手上げ,"おてあげ — given in, given up hope",この複雑な状況では、誰がリーダーでもお手上げになってしまうだろう。
japanese_jlpt_n1,given_in_given_up_hope,お手上げ,"おてあげ — given in, given up hope",忙しすぎて手が回らないので、この仕事は同僚に任せてお手上げにするしかない。
japanese_jlpt_n1,given_in_given_up_hope,お手上げ,"おてあげ — given in, given up hope",彼女の予想外の行動に、周りは皆お手上げだった。
japanese_jlpt_n1,given_in_given_up_hope,お手上げ,"おてあげ — given in, given up hope",治療法が見つからず、医者たちも万策尽きてお手上げ状態だった。
japanese_jlpt_n1,given_in_given_up_hope,お手上げ,"おてあげ — given in, given up hope",自分の力ではどうにもできないと悟り、彼は観念してお手上げにした。
japanese_jlpt_n1,coweringly_hesitantly,おどおど,"おどおど — coweringly, hesitantly",新しい場所では、子供がおどおどしていました。
japanese_jlpt_n1,coweringly_hesitantly,おどおど,"おどおど — coweringly, hesitantly",彼は上司の前でおどおどして話した。
japanese_jlpt_n1,coweringly_hesitantly,おどおど,"おどおど — coweringly, hesitantly",彼女はおどおどしながら、質問に答えた。
japanese_jlpt_n1,coweringly_hesitantly,おどおど,"おどおど — coweringly, hesitantly",試験の結果を聞く時、彼女はおどおどしていた。
japanese_jlpt_n1,coweringly_hesitantly,おどおど,"おどおど — coweringly, hesitantly",臆病な犬がおどおどと飼い主の後ろに隠れた。
japanese_jlpt_n1,coweringly_hesitantly,おどおど,"おどおど — coweringly, hesitantly",初めてのプレゼンテーションで、彼は少しおどおどしていた。
japanese_jlpt_n1,coweringly_hesitantly,おどおど,"おどおど — coweringly, hesitantly",迷子になった猫がおどおどと路地裏に消えていった。
japanese_jlpt_n1,coweringly_hesitantly,おどおど,"おどおど — coweringly, hesitantly",彼は約束の時間に遅れて、おどおどしながら謝った。
japanese_jlpt_n1,coweringly_hesitantly,おどおど,"おどおど — coweringly, hesitantly",突然の大きな音に、鳥がおどおどと飛び立った。
